Turku;Piispanpelto;11;6705678;23460513
Turku;Aurakatu;11;6704723;23459507
Turku;Kauppiaskatu;10;6704804;23459596
Turku;Aurakatu;13;6704787;23459466
Turku;Maariankatu;5;6704819;23459556
Turku;Kauppiaskatu;17;6704922;23459551
Turku;Tuureporinkatu;11a;6705113;23459720
Turku;Hennalantie;66;6695706;23455553
Turku;Läntinen Pitkäkatu;12;6705000;23459354
Turku;Islanninkatu;4;6700610;23461775
Turku;Lapinkatu;7;6700572;23461646
Turku;Peräpohjolanpolku;7;6700454;23461518
Turku;Talonmäenkatu;15;6702910;23459189
Turku;Hämeentie;24;6705095;23461348
Turku;Kuuvuorenkatu;1;6705118;23461326
Turku;Takalankatu;2;6705166;23461383
Turku;Kuuvuorenkatu;15;6705247;23461366
Turku;Alitie;4;6702677;23459453
Turku;Peltokatu;21;6705186;23461438
Turku;Valtaojantie;26;6702623;23459033
Turku;Sarvijaakonkatu;7;6705160;23454320
Turku;Vanha Hämeentie;13;6705013;23461563
Turku;Mäkikatu;2;6704888;23461516
Turku;Mäkikatu;8;6704812;23461543
Turku;Ruukinkatu;3b;6704774;23461544
Turku;Itäharjunkatu;8;6704753;23461704
Turku;Mäkikatu;7;6704697;23461679
Turku;Itäharjunkatu;9;6704766;23461702
Turku;Lokinkatu;7;6705505;23460094
Turku;Lokinkatu;13;6705541;23460040
Turku;Luostarinkatu;3;6704077;23460106
Turku;Allinkatu;18;6705599;23460020
Turku;Allinkatu;7;6705560;23460107
Turku;Sirkkalankatu;23;6704005;23460216
Turku;Kahlaajankatu;9;6705642;23460179
Turku;Sirkkalankatu;25a;6703972;23460186
Turku;Kaskenkatu;8;6703958;23460043
Turku;Ratapihankatu;20;6705095;23459370
Turku;Ajurinkatu;1;6705028;23459292
Turku;Läntinen Pitkäkatu;17;6705079;23459419
Turku;Yliopistonkatu;1;6705023;23460090
Turku;Tuureporinkatu;6b;6705096;23459731
Turku;Verkatehtaankatu;8;6705296;23459899
Turku;Allinkatu;10;6705549;23460096
Turku;Lonttistentie;18;6705518;23460126
Turku;Airikinkatu;5;6705588;23460159
Turku;Lonttistentie;24;6705587;23460173
Turku;Vuokramiehenkatu;1;6705182;23461349
Turku;Valtaojantie;4b;6702855;23459047
Turku;Uusikatu;8;6705346;23461213
Turku;Myllymäentie;36;6702738;23458854
Turku;Santakuopankatu;18;6705189;23461253
Turku;Avellaninkatu;4;6705306;23461193
Turku;Vesimiehenkatu;10;6705155;23461139
Turku;Keskikatu;13;6705205;23461180
Turku;Santakuopankatu;10;6705120;23461177
Turku;Vesimiehenkatu;14;6705129;23461162
Turku;Nurmikankatu;16;6705263;23453591
Turku;Itäharjunkatu;11b;6704774;23461743
Turku;Itäharjunkatu;7;6704763;23461682
Turku;Ruukinkatu;12;6704839;23461670
Turku;Ruukinrinne;14;6704841;23461756
Turku;Ruukinkatu;22;6704858;23461839
Turku;Itäharjunkatu;15;6704781;23461787
Turku;Karjakatu;13;6704775;23461908
Turku;Karjakatu;17;6704725;23461917
Turku;Satulamäenkatu;5;6704633;23461841
Turku;Itäinen Pitkäkatu;23;6703914;23460363
Turku;Tähtitorninkatu;7b;6703934;23460376
Turku;Lehtikuusitie;74;6694523;23457171
Turku;Itäinen Pitkäkatu;19;6704021;23460455
Turku;Linnankatu;29;6704096;23459240
Turku;Jalavatie;29;6703728;23460345
Turku;Ketarantie;31;6705439;23459883
Turku;Kutomonkatu;3;6705234;23460018
Turku;Kutomonkatu;1;6705151;23460093
Turku;Nahkurinpiha;4;6705201;23460092
Turku;Savikkakatu;6;6704995;23463030
Turku;Verkapiha;3;6705275;23460139
Turku;Lanatie;1;6705129;23463025
Turku;Verkatehtaankatu;3;6705302;23460046
Turku;Lokinkatu;3;6705479;23460148
Turku;Lonttistentie;6;6705346;23459999
Turku;Ketarantie;22;6705379;23459952
Turku;Sivutie;2;6702395;23458078
Turku;Simolankatu;1;6705464;23461118
Turku;Unilukkarinkatu;8;6705489;23461247
Turku;Simolankatu;27;6705673;23461329
Turku;Kuikkulankatu;8;6705858;23461226
Turku;Kuikkulankatu;6;6705853;23461269
Turku;Korvalankatu;3;6705825;23461410
Turku;Maununtyttärenkatu;1a;6702653;23458077
Turku;Simolankatu;22;6705814;23461519
Turku;Satulamäenkatu;9;6704577;23461851
Turku;Tuulensuunkatu;5;6704582;23461902
Turku;Karjakuja;15;6704883;23461950
Turku;Karjakatu;20;6704743;23461940
Turku;Ankkurikylänkatu;4;6705048;23453308
Turku;Tarkk'ampujankatu;23b;6704719;23462036
Turku;Tarkk'ampujankatu;29;6704718;23462199
Turku;Peronkatu;5;6704764;23462298
Turku;Tarkk'ampujankatu;31;6704707;23462250
Turku;Kupittaankatu;44;6703799;23460370
Turku;Jalavatie;20;6703766;23460426
Turku;Jalavatie;16;6703789;23460461
Turku;Saarnitie;15;6703776;23460541
Turku;Saarnitie;5;6703860;23460588
Turku;Saarnitie;38;6703675;23460406
Turku;Rasintie;7;6705890;23463013
Turku;Uhrimäenkuja;2;6705722;23461583
Turku;Hakapellonkatu;13;6705534;23461706
Turku;Töykkälänkatu;2;6705379;23461577
Turku;Vaskitorvenkatu;2;6701831;23459631
Turku;Paaskunnankatu;10;6705384;23461769
Turku;Paaskunnankatu;8;6705356;23461699
Turku;Töykkälänkatu;15;6705479;23461835
Turku;Linnunpääntie;23;6701658;23459958
Turku;Vanha Hämeentie;20;6705029;23461494
Turku;Vanha Hämeentie;18;6705023;23461467
Turku;Pääskyvuorenkatu;2;6704589;23462030
Turku;Tarkk'ampujankatu;30;6704664;23462261
Turku;Pääskyvuorenkatu;24;6704538;23462315
Turku;Ruohonpäänkatu;8b;6706070;23458540
Turku;Pääskyvuorenkatu;28;6704515;23462428
Turku;Pääskyvuorenkatu;34;6704468;23462475
Turku;Sipinrinne;4;6706151;23459139
Turku;Kanervatie;13;6704454;23462510
Turku;Pääskyvuorenkatu;38;6704425;23462507
Turku;Kanervatie;15;6704432;23462517
Turku;Kanervatie;3;6704587;23462506
Turku;Saarnitie;10;6703833;23460616
Turku;Kaskenkatu;5;6704052;23459934
Turku;Itäinen Rantakatu;42;6703765;23459129
Turku;Kristiinankatu;1;6704235;23459600
Turku;Läntinen Rantakatu;19;6704197;23459570
Turku;Linnankatu;22;6704226;23459485
Turku;Läntinen Rantakatu;27;6704103;23459397
Turku;Ursininkatu;6;6704130;23459162
Turku;Ursininkatu;4;6704075;23459190
Turku;Linnankatu;33;6704024;23459128
Turku;Eerikinkatu;22b;6704323;23459387
Turku;Linnankatu;21;6704251;23459450
Turku;Kristiinankatu;5;6704334;23459550
Turku;Linnankatu;13a;6704393;23459681
Turku;Aurakatu;10;6704542;23459603
Turku;Nummenpuistokatu;31;6705063;23461679
Turku;Vanha Hämeentie;30;6705052;23461624
Turku;Savikatu;12;6704985;23461592
Turku;Harjukatu;9;6704898;23461793
Turku;Ruukinrinne;4;6704984;23461724
Turku;Harjukatu;4;6704940;23461790
Turku;Karjakatu;5;6704934;23461888
Turku;Vanha Littoistentie;37;6704459;23462091
Turku;Pääskyvuorenkatu;25;6704533;23462251
Turku;Pääskyvuorenkatu;33;6704515;23462343
Turku;Peronkatu;21;6704483;23462395
Turku;Vanha Littoistentie;51;6704405;23462308
Turku;Vanha Littoistentie;43;6704439;23462171
Turku;Peronkatu;34;6704421;23462408
Turku;Peronkatu;32;6704449;23462410
Turku;Pääskyvuorenkatu;39;6704477;23462450
Turku;Pääskyvuorenkatu;47;6704411;23462502
Turku;Rieskalähteentie;51;6706489;23459637
Turku;Vakoistentie;10;6706079;23459734
Turku;Kivenhakkaajankatu;2b;6703584;23459743
Turku;Sepänkatu;6;6703675;23459867
Turku;Vuorikatu;10;6703717;23460017
Turku;Itäinen Pitkäkatu;31b;6703747;23460103
Turku;Vuorikatu;3a;6703823;23459906
Turku;Vuorikatu;1;6703867;23459884
Turku;Itäinen Pitkäkatu;52;6703637;23460008
Turku;Humalistonkatu;3c;6704431;23459295
Turku;Eerikinkatu;25;6704282;23459275
Turku;Yliopistonkatu;36a;6704268;23459052
Turku;Hurtinkatu;10;6703290;23463881
Turku;Ursininkatu;14b;6704384;23458984
Turku;Puutarhakatu;20;6704388;23458869
Turku;Ursininkatu;15a;6704427;23458997
Turku;Puutarhakatu;16;6704476;23458987
Turku;Metsolantie;3;6704979;23461952
Turku;Metsolantie;8;6704948;23461964
Turku;Naulatehtaankatu;15;6701430;23459099
Turku;Hukankuja;6;6701379;23459000
Turku;Hukankuja;2;6701352;23458957
Turku;Vanha Hämeentie;38a;6705055;23461758
Turku;Tammitie;5;6705113;23461985
Turku;Tammitie;3;6705199;23461966
Turku;Hakakatu;12;6705190;23461827
Turku;Haapatie;14;6705285;23462181
Turku;Haapatie;3;6705242;23462036
Turku;Vanha Hämeentie;76;6705126;23462223
Turku;Vanha Hämeentie;68;6705081;23462137
Turku;Rautakatu;9;6704257;23461629
Turku;Teollisuuskatu;20b;6704276;23461571
Turku;Teollisuuskatu;34;6704126;23461694
Turku;Karjakatu;47;6704129;23461727
Turku;Teollisuuskatu;38;6703950;23461843
Turku;Voimakatu;4;6704273;23461974
Turku;Voimakatu;15;6704088;23462413
Turku;Tierankatu;10;6703904;23462312
Turku;Ilmarisenkatu;18;6703798;23462172
Turku;Voimakatu;13;6704150;23462317
Turku;Itäinen Pitkäkatu;66;6703481;23459757
Turku;Betaniankatu;14;6703248;23459427
Turku;Sepänkatu;3;6703738;23459796
Turku;Vahteratie;3;6703605;23460216
Turku;Vahteratie;13;6703566;23460132
Turku;Sepänkatu;12;6703506;23459975
Turku;Käsityöläiskatu;5;6704416;23459169
Turku;Käsityöläiskatu;7b;6704474;23459121
Turku;Puolalankatu;1;6704615;23459453
Turku;Kupittaankatu;2;6704160;23460981
Turku;Jasmiinitie;8;6700944;23458256
Turku;Pajutie;6;6700969;23458172
Turku;Uudenpellonkatu;8;6704987;23462139
Turku;Uudenpellonkatu;2;6704985;23462050
Turku;Kaarnatie;1;6705077;23462195
Turku;Kaarnatie;7;6704998;23462220
Turku;Uudenpellonkatu;5;6704968;23462108
Turku;Uudenpellonkatu;17;6704966;23462256
Turku;Uudenpellonkatu;25;6704975;23462356
Turku;Kulmalankatu;1;6704965;23462442
Turku;Peronkatu;1b;6704831;23462269
Turku;Itäharjunkatu;39;6704827;23462169
Turku;Itäharjunkatu;37;6704833;23462136
Turku;Vellamonkatu;15b;6703695;23462741
Turku;Paljetie;2;6704541;23461578
Turku;Karjakatu;35a;6704380;23461934
Turku;Jaanintie;30;6704154;23463027
Turku;Vahteratie;24;6703514;23460062
Turku;Uusikatu;2;6705400;23461174
Turku;Uusikatu;5;6705341;23461192
Turku;Vahteratie;4;6703590;23460227
Turku;Kupittaankatu;57;6703537;23459899
Turku;Ulkopellontie;21;6714623;23465381
Turku;Ulkopellontie;25;6714645;23465342
Turku;Rauhankatu;10;6704608;23458967
Turku;Rauhankatu;16;6704498;23458816
Turku;Puutarhakatu;21;6704413;23458850
Turku;Rauhankatu;14b;6704519;23458843
Turku;Ratapihankatu;50;6704598;23458618
Turku;Rauhankatu;17b;6704416;23458648
Turku;Jarrumiehenkatu;4;6704628;23458814
Turku;Rauhankatu;5b;6704661;23458996
Turku;Humalistonkatu;18;6704760;23459034
Turku;Puolalanpuisto;3;6704935;23459297
Turku;Rauhankatu;1b;6704746;23459138
Turku;Läntinen Pitkäkatu;29;6704950;23459198
Turku;Törtöskatu;2;6704648;23462525
Turku;Kanervatie;12;6704472;23462535
Turku;Perälänkatu;35;6704396;23462620
Turku;Perälänkatu;17;6704661;23462589
Turku;Ruuhikuja;4;6701513;23456942
Turku;Ylännekatu;39;6704349;23462722
Turku;Perälänkatu;44;6704383;23462636
Turku;Vähätalonkatu;24;6705570;23457952
Turku;Mielikinkatu;7;6704215;23462694
Turku;Mielikinkatu;8;6704222;23462715
Turku;Sampsankatu;4;6703677;23462306
Turku;Jaanintie;28;6704039;23462973
Turku;Kullervonkatu;28;6703816;23462665
Turku;Kullervonkatu;6;6703520;23462526
Turku;Teollisuuskatu;52;6703425;23462448
Turku;Kivilähteentie;21;6714752;23465480
Turku;Ulkopellontie;19;6714603;23465383
Turku;Haihuntie;13;6714570;23465277
Turku;Tiilentekijänkatu;6;6703411;23458829
Turku;Paattistentie;298;6716438;23462257
Turku;Tiilentekijänkatu;3a;6703457;23458772
Turku;Vilhonkatu;9;6703363;23458800
Turku;Vilhonkatu;11;6703340;23458765
Turku;Tervahovinkatu;4a;6703341;23458712
Turku;Vilhonkatu;10;6703338;23458807
Turku;Tiilentekijänkatu;12;6703248;23458951
Turku;Läntinen Pitkäkatu;33;6704888;23459128
Turku;Ratapihankatu;26;6705030;23459243
Turku;Kielokuja;4;6700466;23460618
Turku;Koulukatu;12;6704286;23458873
Turku;Puutarhakatu;3;6704759;23459369
Turku;Ursininkatu;1;6704040;23459247
Turku;Peurankatu;6;6701865;23463383
Turku;Ylännekatu;1;6704854;23462575
Turku;Fregattikatu;8;6702058;23455892
Turku;Perälänkatu;6;6704792;23462523
Turku;Merenkävijänkatu;3;6701858;23456041
Turku;Merenkävijänkatu;23;6701610;23455864
Turku;Kotimäenkatu;23;6704960;23462689
Turku;Jakob Bremerin katu;5;6701946;23456071
Turku;Majamäenkatu;11;6698435;23456171
Turku;Kullervonkatu;7;6703466;23462533
Turku;Kullervonkatu;15a;6703551;23462569
Turku;Jaanintie;8b;6703514;23462735
Turku;Vellamonkatu;19a;6703745;23462772
Turku;Jaanintie;2;6703416;23462677
Turku;Betaniankatu;1c;6703467;23459176
Turku;Kuninkaankartanonkatu;6;6703308;23459177
Turku;Betaniankatu;9;6703330;23459196
Turku;Betaniankatu;11;6703328;23459229
Turku;Kupittaankatu;85;6703197;23459402
Turku;Stålarminkatu;2b;6703222;23459214
Turku;Kuninkaankartanonkatu;10;6703201;23459206
Turku;Stålarminkatu;2a;6703226;23459247
Turku;Kuninkaankartanonkatu;1;6703330;23459127
Turku;Martinkatu;14;6703292;23459096
Turku;Mestarinkatu;5;6703175;23459131
Turku;Mestarinkatu;11;6703128;23459032
Turku;Mestarinkatu;15;6703059;23458929
Turku;Tiilentekijänkatu;15;6703060;23459033
Turku;Kauriinkuja;1;6701852;23463402
Turku;Linnankatu;50;6703465;23458451
Turku;Linnankatu;55;6703576;23458524
Turku;Sairashuoneenkatu;6;6703953;23458749
Turku;Puistokatu;2;6703923;23458936
Turku;Linnankatu;41;6703849;23458879
Turku;Puistokatu;14b;6704265;23458693
Turku;Kotimäenkatu;29b;6704888;23462742
Turku;Suulikatu;4;6698354;23456192
Turku;Suulikatu;8;6698397;23456229
Turku;Kotimäenkatu;11;6705076;23462599
Turku;Kotimäenkatu;17;6705016;23462646
Turku;Riitasuonkatu;20;6707964;23459875
Turku;Isohaarankatu;14;6708028;23459781
Turku;Palomäenkatu;15;6705072;23462423
Turku;Suulikatu;11;6698343;23456210
Turku;Isohaarankatu;15;6707972;23459789
Turku;Suulikatu;19;6698437;23456268
Turku;Uudenpellonkatu;26a;6704995;23462388
Turku;Vanha Hämeentie;75;6705202;23462418
Turku;Piispankatu;11;6704979;23460330
Turku;Henrikinkatu;1b;6704967;23460473
Turku;Henrikinkatu;10;6704721;23460405
Turku;Tuomiokirkonkatu;8;6704627;23460420
Turku;Kerttulinkatu;4;6704737;23460471
Turku;Vähä Hämeenkatu;16;6704386;23460370
Turku;Horttokuja;2b;6704892;23460513
Turku;Kerttulinkatu;12;6704498;23460615
Turku;Asesepänkatu;1;6703459;23459043
Turku;Martinkatu;13;6703361;23459084
Turku;Tinavalajankuja;2;6703379;23459153
Turku;Kuninkaankartanonkatu;2;6703378;23459136
Turku;Betaniankatu;2;6703487;23459200
Turku;Vanha Hämeentie;19;6705028;23461668
Turku;Sairashuoneenkatu;10a;6704017;23458689
Turku;Sofiankatu;6a;6704013;23458520
Turku;Arvinkatu;4;6703941;23458238
Turku;Korkeavuorenkatu;2b;6703976;23458358
Turku;Teijonkatu;5;6702915;23463791
Turku;Rauhankatu;18a;6704286;23458508
Turku;Auringonkehrä;12;6698380;23456479
Turku;Auringonkehrä;22;6698325;23456377
Turku;Auringonkehrä;28;6698271;23456450
Turku;Kyläkoulukuja;11;6700467;23457618
Turku;Ylikylänkatu;8;6700363;23457531
Turku;Pulpettikuja;11;6700228;23457694
Turku;Honkatie;43;6705405;23462527
Turku;Vanha Hämeentie;88;6705203;23462367
Turku;Vanha Hämeentie;92;6705228;23462406
Turku;Hämeenkatu;4;6704725;23460683
Turku;Hämeenkatu;8;6704640;23460552
Turku;Vähä Hämeenkatu;14;6704417;23460421
Turku;Tammitie;29;6704911;23462015
Turku;Vilhonkatu;13;6703296;23458690
Turku;Itäinen Rantakatu;64;6703265;23458531
Turku;Korppolaistie;14;6702532;23458164
Turku;Maununtyttärenkatu;4a;6702638;23458086
Turku;Tervahovinkatu;5;6703261;23458732
Turku;Tervahovinkatu;7;6703233;23458758
Turku;Tervahovinkatu;11;6703119;23458808
Turku;Korkeavuorenkatu;5;6704087;23458347
Turku;Puutarhakatu;33;6704022;23458240
Turku;Rauhankatu;28;6704077;23458199
Turku;Jäkärlän puistokatu;5;6714204;23464467
Turku;Annankatu;7;6703988;23458089
Turku;Asematie;30;6714174;23464763
Turku;Puutarhakatu;35;6703955;23458180
Turku;Jäkärläntie;38;6714305;23464885
Turku;Ahdetie;22;6714401;23464821
Turku;Jäkärläntie;37;6714289;23464921
Turku;Korkeavuorenkatu;10;6704184;23458236
Turku;Heikkilänkatu;10;6704252;23458354
Turku;Räikkäkuja;2;6699748;23457888
Turku;Savustamonkatu;7;6705241;23462599
Turku;Papinsalmenkatu;26;6698446;23460084
Turku;Savustamonkatu;19;6705113;23462700
Turku;Papinsalmenkatu;2;6698607;23459721
Turku;Savustamonkatu;18;6705169;23462673
Turku;Savustamonkatu;24;6705103;23462724
Turku;Kotimäenkatu;32;6704929;23462733
Turku;Papinsaarenkatu;32;6698039;23459860
Turku;Nummenpuistokatu;17;6705305;23461543
Turku;Kerttulinkatu;14;6704450;23460645
Turku;Kurjenkaivonkenttä;3;6704553;23460795
Turku;Kaivokatu;8;6704594;23460721
Turku;Sirkkalankatu;1b;6704428;23460894
Turku;Kerttulinkatu;16b;6704374;23460698
Turku;Kaivokatu;11a;6704428;23460809
Turku;Kerttulinkatu;18;6704350;23460727
Turku;Sirkkalankatu;5;6704336;23460758
Turku;Kaarinankatu;2a;6704439;23460712
Turku;Kerttulinkatu;16a;6704396;23460679
Turku;Kerttulinkatu;11;6704371;23460668
Turku;Sirkkalankatu;9b;6704249;23460633
Turku;Kellonsoittajankatu;19;6704154;23460648
Turku;Kellonsoittajankatu;17;6704191;23460622
Turku;Vanha Suurtori;2;6704568;23460092
Turku;Sirkkalankatu;10b;6704264;23460696
Turku;Ojarinne;6;6702792;23458579
Turku;Niilonkatu;3;6702747;23458610
Turku;Daniel Hjortin katu;7;6702779;23458627
Turku;Niilonkatu;8;6702708;23458574
Turku;Kupittaankatu;135;6702673;23458619
Turku;Kupittaankatu;131;6702689;23458644
Turku;Daniel Hjortin katu;11;6702719;23458643
Turku;Tervahovinkatu;13;6703039;23458871
Turku;Tervahovinkatu;15;6702984;23458897
Turku;Tervahovinkatu;19;6702914;23458949
Turku;Ankkurikatu;5;6702677;23458429
Turku;Ojarinne;28;6702675;23458401
Turku;Ahdetie;40;6714487;23465121
Turku;Sairashuoneenkatu;19;6704449;23458456
Turku;Ahdetie;37;6714446;23465068
Turku;Jäkärläntie;18;6714197;23464547
Turku;Läpikäytävä;6;6714266;23464755
Turku;Jäkärläntie;40;6714315;23464916
Turku;Asematie;36;6714204;23464890
Turku;Asematie;46;6714281;23465123
Turku;Jäkärläntie;45;6714345;23465097
Turku;Perkkiönkatu;1;6714350;23464454
Turku;Kylmänalhonkatu;5;6714341;23464967
Turku;Papinsaarenkatu;55;6697924;23460161
Turku;Papinsaarenkatu;50;6697977;23459947
Turku;Papinaukio;5;6698018;23459708
Turku;Papinsaarenkatu;13;6698210;23459552
Turku;Papinsaarenkatu;17;6698190;23459576
Turku;Paaskunnankatu;21;6705406;23461860
Turku;Vuokramiehenkatu;4;6705189;23461329
Turku;Kuuvuorenkatu;6;6705140;23461323
Turku;Santakuopankatu;17;6705170;23461254
Turku;Pispalantie;5;6705401;23460933
Turku;Hauenkaari;11;6698995;23459331
Turku;Elinantie;10;6705563;23461679
Turku;Parkinkatu;11;6705033;23460965
Turku;Lemminkäisenkatu;1;6704427;23460985
Turku;Kerttulinkatu;24;6704175;23460854
Turku;Kerttulinkatu;19;6704150;23460807
Turku;Kupittaankatu;69;6703407;23459695
Turku;Itäinen Pitkäkatu;72;6703387;23459635
Turku;Piispankatu;3;6705216;23460373
Turku;Kasarminkatu;1;6705248;23460341
Turku;Kasarminkatu;7;6705235;23460502
Turku;Vänrikinkatu;1;6705225;23460516
Turku;Kasarminkatu;5;6705253;23460450
Turku;Kasarminkatu;2;6705313;23460333
Turku;Tuomaanpolku;2;6705337;23460389
Turku;Sirkkalankatu;2a;6704488;23461040
Turku;Tapulikatu;7;6703215;23458830
Turku;Kupittaankatu;155;6702548;23458428
Turku;Kupittaankatu;153;6702556;23458444
Turku;Uudenpellonkatu;16;6704994;23462249
Turku;Merimiehenkatu;9;6702932;23458535
Turku;Laivurinkatu;4;6703072;23458428
Turku;Itäinen Rantakatu;70;6703160;23458388
Turku;Ilkanrinne;4;6703058;23458572
Turku;Jäkärläntie;31;6714248;23464804
Turku;Läpikäytävä;1;6714196;23464786
Turku;Linnankatu;63;6703313;23458235
Turku;Ahdetie;30b;6714456;23464977
Turku;Malminkatu;2a;6703571;23458148
Turku;Ahdetie;49;6714496;23465244
Turku;Pakkarinkatu;10;6703494;23458066
Turku;Amiraalistonkatu;3;6703414;23458089
Turku;Hämeentie;44;6705185;23461565
Turku;Peronkatu;6;6704818;23462286
Turku;Karjakuja;39;6704874;23462314
Turku;Karjakuja;47;6704869;23462451
Turku;Inspehtorinkatu;4;6705874;23460914
Turku;Savikatu;3;6705091;23461571
Turku;Vatselankatu;13;6705199;23460870
Turku;Temppelinkatu;1;6703414;23459023
Turku;Huovinkatu;10;6703395;23458997
Turku;Horttokuja;3;6704872;23460502
Turku;Hiidenkiukaantie;50;6696103;23459358
Turku;Läntinen Rantakatu;7;6704345;23459837
Turku;Aurakatu;5;6704489;23459670
Turku;Nummenpuistokatu;2b;6705540;23461377
Turku;Karjakuja;49;6704868;23462473
Turku;Malminkatu;8;6703463;23457962
Turku;Kalastajankatu;1b;6703316;23457864
Turku;Kalastajankatu;2;6703270;23457859
Turku;Vallihaudankatu;3;6702974;23457608
Turku;Puusepänkatu;4;6703023;23457674
Turku;Linnankatu;64;6703105;23458024
Turku;Läntinen Rantakatu;69;6703019;23458048
Turku;Crichtoninkatu;3;6703054;23458068
Turku;Läntinen Rantakatu;57;6703343;23458385
Turku;Patriankatu;1;6705026;23460851
Turku;Vesimiehenkatu;1;6705132;23461115
Turku;Parkinkatu;6;6705078;23460926
Turku;Parkinkatu;8;6705064;23460943
Turku;Ahvenpolku;7;6698897;23459372
Turku;Kauppiaskatu;3;6704520;23459822
Turku;Brahenkatu;2;6704594;23459927
Turku;Vanha Suurtori;5;6704484;23460167
Turku;Vanha Suurtori;1;6704513;23460078
Turku;Aninkaistenkatu;8a;6704840;23459958
Turku;Vanha Hämeentie;72a;6705096;23462178
Turku;Aninkaistenkatu;3;6704860;23459990
Turku;Pihkakuja;3;6705211;23462233
Turku;Haapatie;17;6705271;23462183
Turku;Yliopistonkatu;11b;6704828;23459819
Turku;Maariankatu;2;6704971;23459824
Turku;Haapatie;13;6705262;23462145
Turku;Aninkaistenkatu;10c;6704933;23459891
Turku;Haankuja;5;6707446;23461913
Turku;Leppätie;3;6703130;23461601
Turku;Leppätie;1;6703126;23461626
Turku;Puolukkatie;2;6703250;23461729
Turku;Hippoksentie;21;6703544;23461239
Turku;Kastanjatie;3;6703524;23461268
Turku;Kastanjatie;17;6703415;23461329
Turku;Rakuunatie;8;6703467;23461241
Turku;Rakuunatie;22;6703359;23461301
Turku;Rakuunatie;32;6703282;23461344
Turku;Hippoksentie;25;6703584;23461296
Turku;Porkankuja;15;6702474;23459771
Turku;Porkankuja;4;6702532;23459853
Turku;Niittysaari;30;6692831;23458303
Turku;Takamaantie;64;6702442;23460170
Turku;Takamaantie;70;6702371;23460142
Turku;Lylyntie;54;6702639;23460019
Turku;Lylyntie;50;6702652;23460061
Turku;Luolavuorentie;27;6702552;23460162
Turku;Liisankatu;1;6702518;23460168
Turku;Mäyrämäentie;48;6693110;23457676
Turku;Kalhuntie;7;6702708;23460010
Turku;Kalhuntie;5;6702715;23460032
Turku;Kalhuntie;1;6702728;23460075
Turku;Luolavuorentie;13;6702742;23460076
Turku;Ollilansaari;6;6693275;23459758
Turku;Myllymäentie;39;6702682;23458759
Turku;Myllymäentie;43;6702666;23458722
Turku;Laivamiehenkatu;10;6702544;23458683
Turku;Myllymäentie;50;6702622;23458689
Turku;Perämiehenkatu;13;6702486;23458622
Turku;Rykmentintie;6;6702405;23458512
Turku;Hännikönkatu;32a;6703644;23464102
Turku;Talvitie;51;6703593;23463854
Turku;Talvitie;53;6703596;23463880
Turku;Leipäläntie;20;6706553;23460028
Turku;Talvitie;55;6703599;23463901
Turku;Talvitie;65;6703612;23464030
Turku;Hännikönkatu;20;6703399;23464120
Turku;Hännikönkatu;2;6703138;23464158
Turku;Koppelonkatu;10;6703268;23464210
Turku;Koppelonkatu;4;6703205;23464263
Turku;Hännikönkatu;1;6703145;23464182
Turku;Koppelonkatu;9;6703269;23464229
Turku;Kastanjatie;10;6703435;23461334
Turku;Kastanjatie;8;6703467;23461316
Turku;Poppelitie;4;6703554;23461344
Turku;Mustikkatie;14;6703372;23461735
Turku;Mansikkatie;5;6703459;23461803
Turku;Luolavuorentie;18;6702608;23460170
Turku;Luolavuorentie;44;6702431;23460712
Turku;Takamaantie;44;6702733;23460344
Turku;Takamaantie;24;6702912;23460463
Turku;Takamaantie;22;6702925;23460483
Turku;Takamaantie;18;6702947;23460535
Turku;Terhokatu;15;6702749;23460454
Turku;Takamaantie;14;6702940;23460608
Turku;Lylyntie;8;6703001;23460477
Turku;Takamaantie;27;6702954;23460504
Turku;Takamaantie;43;6702856;23460383
Turku;Takamaantie;45;6702840;23460372
Turku;Puistomäenkatu;43;6702285;23459056
Turku;Uittamontie;30;6702341;23459161
Turku;Pontuksentie;4;6702521;23458459
Turku;Kupittaankatu;200;6702526;23458436
Turku;Pontuksentie;7;6702425;23458427
Turku;Pontuksentie;11;6702367;23458418
Turku;Ojarinne;44;6702450;23458296
Turku;Peltokankareentie;13;6702384;23458331
Turku;Ojarinne;41;6702513;23458282
Turku;Korpinkatu;12;6703178;23464358
Turku;Koppelonkatu;19;6703440;23464221
Turku;Koppelonkatu;21;6703481;23464221
Turku;Pyynkatu;11;6703495;23464186
Turku;Talvitie;73;6703625;23464162
Turku;Hännikönkatu;29;6703653;23464119
Turku;Lemmontie;14a;6707148;23459819
Turku;Hännikönkatu;36b;6703774;23464077
Turku;Palometsäntie;38b;6703739;23464039
Turku;Vaapukkatie;31;6703095;23461787
Turku;Vaapukkatie;29;6703114;23461793
Turku;Mustikkatie;6;6703230;23461861
Turku;Vaapukkatie;37;6703041;23461818
Turku;Kalloistenkatu;2;6706295;23462068
Turku;Frantsinkatu;14;6706343;23462015
Turku;Tätilänkuja;4;6706372;23462128
Turku;Komoistenkatu;8;6706371;23462187
Turku;Tätilänkuja;3;6706405;23462145
Turku;Tuijulankatu;4;6706432;23462258
Turku;Tuijulankatu;6;6706427;23462293
Turku;Komoistenkatu;12;6706377;23462258
Turku;Vaapukkatie;8;6703363;23462006
